url,type,title,category,subcategory,votes,private,created_at,text,user_from,user_from_role,user_to,user_to_role,thread_id
https://us.edstem.org/courses/2345/discussion/143871,question,What Python type is recommended for the queue/stack in Assignment 1?,General,,0,False,2020-10-08T13:44:50.080023+11:00,"Hello everyone!

I'm using the skeleton code to get started, which imports the queue library.  However, it looks like queue does not allow for a membership test when expanding the frontier.  This means that if I use a queue, I run the risk of inserting the same mode twice.  I'm thinking that it would be better to use a list and treat it as a queue, but not sure about speed and what is industry practice.  Thanks!",David Gallagher,,,,2345/discussion/143871
https://us.edstem.org/courses/2345/discussion/143871?answer=355212,answer,What Python type is recommended for the queue/stack in Assignment 1?,General,,0,False,2020-10-08T15:18:06.035906+11:00,"I use both Queue and Set together.  Set is for used for membership checking purpose.

i.e. add/remove item to both Queue and Set.

Also want to know if there is any better method. 

",JeffreyYau,,David Gallagher,,2345/discussion/143871
https://us.edstem.org/courses/2345/discussion/143871?answer=355942,answer,What Python type is recommended for the queue/stack in Assignment 1?,General,,1,False,2020-10-09T02:19:59.47336+11:00,"deque is another good alternative, can be used as a FIFO and LIFO queue. It seems sets and dictionaries are better suited for membership check since both uses hash tables which increases search speed",igopepra,,David Gallagher,,2345/discussion/143871
https://us.edstem.org/courses/2345/discussion/143871?comment=355948,answer,What Python type is recommended for the queue/stack in Assignment 1?,General,,0,False,2020-10-09T02:24:20.137618+11:00,"Yes - I was thinking that maybe the queue could be used for the frontier since it is fast, and maybe the explored set could include the board information for everything in the frontier and explored.  That way the membership search would only need to check one place.  I'm sure this would work, but am not sure if it is allowed by the parameters of the assignment.",David Gallagher,,igopepra,,2345/discussion/143871
https://us.edstem.org/courses/2345/discussion/143871?comment=355975,answer,What Python type is recommended for the queue/stack in Assignment 1?,General,,0,False,2020-10-09T02:42:23.656173+11:00,"I guess it is allowed while getting right results within the given time constraints, it is a matter of coding, testing and debugging, good luck!",igopepra,,David Gallagher,,2345/discussion/143871
https://us.edstem.org/courses/2345/discussion/143871?answer=356292,answer,What Python type is recommended for the queue/stack in Assignment 1?,General,,0,False,2020-10-09T05:18:01.890991+11:00,The options suggested by other students are all great!,Tanvi Hisaria,admin,David Gallagher,,2345/discussion/143871
https://us.edstem.org/courses/2345/discussion/143871?answer=359598,answer,What Python type is recommended for the queue/stack in Assignment 1?,General,,0,False,2020-10-11T02:22:37.79685+11:00,"I have used set for explored list, I saw some documentation and posts claiming up to 20x faster than queue. It really increased the performance for me.

I used deque from collections. According to my research, queue uses collections under the hood, some unnecessary overhead (if what you use are only appends and pop's).",fer_goldbach,,David Gallagher,,2345/discussion/143871
https://us.edstem.org/courses/2345/discussion/143871?comment=359754,answer,What Python type is recommended for the queue/stack in Assignment 1?,General,,1,False,2020-10-11T05:07:40.333242+11:00,"Yes - I ended up using set for explored and a parallel set for the search aspects of the frontier.  Very fast!  I saw some claim on line that sets were 100,000+ times faster than lists for membership check.  Seems hyperbolic, but I will say that every search takes less than 5 seconds with sets, whereas I cut off the program after 3 minutes using a list.  :)",David Gallagher,,fer_goldbach,,2345/discussion/143871
https://us.edstem.org/courses/2345/discussion/144189,question,Is UCS actually a Dijkstra algorithm in disguise?,General,,0,False,2020-10-08T17:50:31.529661+11:00,"Hello,

For me the idea of UCS explains how the Dijkstra algorithm for finding the shortest paths works. Am I'm missing something important about UCS method?



Thanks,

Alexander",agorodnev,,,,2345/discussion/144189
https://us.edstem.org/courses/2345/discussion/144189?answer=356298,answer,Is UCS actually a Dijkstra algorithm in disguise?,General,,0,False,2020-10-09T05:21:41.134199+11:00,"They are similar in implementation, but have different goals. UCS is searching for the ""goal"" state, where Dijkstra is searching for the shortest path to every other node in the graph.",Tanvi Hisaria,admin,agorodnev,,2345/discussion/144189
https://us.edstem.org/courses/2345/discussion/144296,question,Questions about matrices,Lectures,W5,1,False,2020-10-08T19:47:43.149297+11:00,"Hi,

I have a question about this slide.

Video: 5.4 Linear Models for Regression/ Normal Equation and Gradient Descent

a. I'm not very good with differentiating matrices. In (4), I don't understand where the - (minus) sign comes from. When I calculate, the two minuses from (3) cancel out (-1/n and -X/B) so I end up with a positive sign in (4). Other than the wrong sign, I find the correct equation.

b. I don't really understand why the second derivative indicates that the matrix is positive definite, and why that indicates that B is a minimum.

Thanks for your help!",JulienVM,,,,2345/discussion/144296
https://us.edstem.org/courses/2345/discussion/144296?answer=365220,answer,Questions about matrices,Lectures,W5,0,False,2020-10-14T06:57:49.429398+11:00,"Hi there,

What this really boils down to is differentiating matrices and a little bit of insight on what we are trying to achieve, and if you spend a little bit of time getting comfortable with them, you'll see how the math works out. 

What I am going to do is point you in the right direction. Hopefully if you work through the following two resources, the differentiation of matrices within the context of Least Squares should make more sense. 

The Matrix Cookbook is a good resource that I recommend everyone interested in Machine Learning go through. It will walk you through Matrix operations in general, the section on Second Order Derivatives on page 11 will specifically help you understand the normal equations. If you have time, I recommend skimming through the whole book.

Understanding OLS within the context of Econometrics might be a good idea. This paper lies outside of the scope of our class(because it is related to Econometrics), but the derivation of the normal equation is identical to what we are doing here. Note that the terminology may be slightly different, but the idea is the same.

I really encourage you to work through these two resources on your own, because having a robust understanding of Matrix properties(and a little bit of interdisciplinary knowledge) will go a long way! If you still have some issues after that, we can work through them together. ",Ashvin,admin,JulienVM,,2345/discussion/144296
https://us.edstem.org/courses/2345/discussion/144296?comment=367402,answer,Questions about matrices,Lectures,W5,0,False,2020-10-15T07:34:30.684698+11:00,"Hi, great resources, thanks. I also wondered if I should review matrix operations",RBBACKAL,,Ashvin,admin,2345/discussion/144296
https://us.edstem.org/courses/2345/discussion/144300,question,Course availability past December?,General,,1,False,2020-10-08T19:50:33.379676+11:00,"Hi, I have a family emergency unfolding as I'm taking this course. I'm on the verified track.

Will I still be able to access the course materials (e.g. videos, instructions) on EdX past the ""Course End"" date of Dec. 22nd? 

Or, will my access and progress be shut off and reset?

I'm not concerned about a certificate as I am about the actual learning.

Thanks,

Allan",allan 5050,,,,2345/discussion/144300
https://us.edstem.org/courses/2345/discussion/144300?comment=358037,question,Course availability past December?,General,,0,False,2020-10-10T02:30:20.896002+11:00,I will like a response to this question. Optimizing the projects is my priority beyond the Certificate. I want to become an authority in the field of AI and go beyond this course.,Olumuy,,allan 5050,,2345/discussion/144300
https://us.edstem.org/courses/2345/discussion/144300?answer=358158,answer,Course availability past December?,General,,1,False,2020-10-10T03:58:55.183473+11:00,"Hi Allan,

I hope everything is ok and thank you for checking in with us. To answer your questions:

Yes, you will be able to access all the course lecture videos after the course ends (12/22). But, you won’t have access to the coding platform and be able to submit any assignments and quizzes after the deadline. 

You are more than welcomed to take the course again, but you need to pay again to re-enroll in the verified track for the next run. Also, no course records can be transferred. If you want to consider un-enroll to get a refund, you can check the refund policy. 

Let me know if you have any other questions. Best wishes to you and your family!

Best,
JW",Joowon,admin,allan 5050,,2345/discussion/144300
